$GPGSV,2,1,05,26,,,15,22,,,25,1,21,,,23*76
$GPGSV,2,2,05,06,,,25*7D
$GPGSV,2,1,05,26,,,15,22,,,24,1,21,,,31*7C
$GPGSV,2,2,05,06,,,26*7E
$GPGSV,2,1,05,26,,,16,22,,,22,1,21,,,20*71
$GPGSV,2,2,05,06,,,26*7E
$GPGSV,2,1,05,26,,,17,22,,,20,1,21,,,29*72
$GPGSV,2,2,05,06,,,27*7F
$GPGSV,1,1,04,26,,,17,22,,,19,1,21,,,30*72
$GPGSV,2,2,05,06,,,25*7D
$GPGSV,2,1,05,26,,,16,22,,,28,13,21,,,31*70
$GPGSV,2,2,05,06,,,23*7B
$GPGSV,2,1,05,26,,,17,22,,,28,1,21,,,30*77
$GPGSV,2,2,05,06,,,28*70
$GPRM.00,090180,,,N*46
$GPGSV,2,1,05,26,,,17,22,,,27,1,21,,,30*7A
$GPGSV,2,2,05,06,,,29*71
$GPRM.00,090180,,,N*47
$GPGSV,2,1,05,26,,,18,22,,,28,1,21,,,31*7A
$GPGSV,2,2,05,06,,,27*7F
$GPRM.00,090180,,,N*48
$GPGSV,2,1,05,26,,,19,22,,,29,1,21,,,32*77
$GPGSV,2,2,05,06,,,25*7D
$GPGSV,2,1,05,26,,,19,22,,,27,1,21,,,32*79
$GPGSV,2,2,05,06,,,35*7C
